fixture_id,match,kickoff_utc,gameweek,home_team,away_team,derby,derby_name,home_position_pre,away_position_pre,home_points_pre,away_points_pre,home_gd_pre,away_gd_pre,home_goals_pre,away_goals_pre,home_goals_final,away_goals_final,row_type,row_type_priority,minute_sort,minute,extra_minute,minute_label,participant_id,participant_name,participant_location,player_id,player_name,related_player_id,related_player_name,event_category,event_type_name,event_type_code,info,addition,period_label,time_added_minutes,first_half_added_minutes,second_half_added_minutes,whistle_type,whistle_utc,pressure_value,row_sequence_in_match,row_sequence_global
16924618,Fulham vs Aston Villa,2020-09-28 16:45:00+00:00,8,Fulham,Aston Villa,0,,,,,,,,,,0,3,event,4,59.0,59.0,,59,15.0,Aston Villa,away,172611.0,John McGinn,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,15,1183
16924618,Fulham vs Aston Villa,2020-09-28 16:45:00+00:00,8,Fulham,Aston Villa,0,,,,,,,,,,0,3,event,4,68.0,68.0,,68,11.0,Fulham,home,96516.0,Daniel Karlsson,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,16,1184
16924618,Fulham vs Aston Villa,2020-09-28 16:45:00+00:00,8,Fulham,Aston Villa,0,,,,,,,,,,0,3,event,4,76.0,76.0,,76,15.0,Aston Villa,away,11705406.0,J. Ramsey,3371.0,Conor Hourihane,substitution,Substitution,substitution,,,,,0.0,,,,,17,1185
16924618,Fulham vs Aston Villa,2020-09-28 16:45:00+00:00,8,Fulham,Aston Villa,0,,,,,,,,,,0,3,event,4,78.0,78.0,,78,11.0,Fulham,home,6853.0,Neeskens Kebano ,3140.0,Bobby De Cordova-Reid,substitution,Substitution,substitution,,,,,0.0,,,,,18,1186
16924618,Fulham vs Aston Villa,2020-09-28 16:45:00+00:00,8,Fulham,Aston Villa,0,,,,,,,,,,0,3,event,4,84.0,84.0,,84,15.0,Aston Villa,away,4254.0,Bertrand Traoré ,62879.0,Mahmoud Trezeguet,substitution,Substitution,substitution,,,,,0.0,,,,,19,1187
16924618,Fulham vs Aston Villa,2020-09-28 16:45:00+00:00,8,Fulham,Aston Villa,0,,,,,,,,,,0,3,event,4,87.0,87.0,,87,15.0,Aston Villa,away,25126.0,M. Nakamba,225000.0,Douglas Luiz,substitution,Substitution,substitution,,,,,0.0,,,,,20,1188
16924618,Fulham vs Aston Villa,2020-09-28 16:45:00+00:00,8,Fulham,Aston Villa,0,,,,,,,,,,0,3,whistle,5,90.0,90.0,,,,,,,,,,,,,,,,,0.0,,full_time,2020-09-28 18:30:00+00:00,,21,1189
16924618,Fulham vs Aston Villa,2020-09-28 16:45:00+00:00,8,Fulham,Aston Villa,0,,,,,,,,,,0,3,event,4,91.0,90.0,1.0,90+1,15.0,Aston Villa,away,1094.0,T. Mings,,,card,Yellowcard,yellowcard,Argument,,,,0.0,,,,,22,1190
16924618,Fulham vs Aston Villa,2020-09-28 16:45:00+00:00,8,Fulham,Aston Villa,0,,,,,,,,,,0,3,event,4,91.0,90.0,1.0,90+1,11.0,Fulham,home,63093.0,Aboubakar Kamara,,,card,Yellowcard,yellowcard,Argument,,,,0.0,,,,,23,1191
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,pre_match,0,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,1,1192
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,period,2,0.0,0.0,,,,,,,,,,period,period,,,,1st_half,0.0,0.0,,,,,2,1193
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,event,4,3.0,3.0,,3,8.0,Liverpool,home,1389.0,Sadio Mané ,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,3,1194
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,event,4,25.0,25.0,,25,19.0,Arsenal,away,95334.0,Alexandre Lacazette,,,goal,Goal,goal,,1st Goal,,,0.0,,,,,4,1195
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,event,4,28.0,28.0,,28,8.0,Liverpool,home,1389.0,Sadio Mané ,,,goal,Goal,goal,,2nd Goal,,,0.0,,,,,5,1196
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,event,4,34.0,34.0,,34,8.0,Liverpool,home,1078.0,Andrew Robertson,1917.0,Trent Alexander-Arnold,goal,Goal,goal,,3rd Goal,,,0.0,,,,,6,1197
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,period,2,45.0,45.0,,,,,,,,,,period,period,,,,2nd_half,,0.0,,,,,7,1198
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,whistle,5,45.0,45.0,,,,,,,,,,,,,,,,,0.0,,half_time,2020-09-28 19:45:00+00:00,,8,1199
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,event,4,49.0,49.0,,49,8.0,Liverpool,home,1917.0,Trent Alexander-Arnold,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,9,1200
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,event,4,60.0,60.0,,60,19.0,Arsenal,away,186734.0,Dani Ceballos,1887.0,Granit Xhaka,substitution,Substitution,substitution,,,,,0.0,,,,,10,1201
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,event,4,68.0,68.0,,68,19.0,Arsenal,away,96656.0,Nicolas Pépé,1317.0,Willian,substitution,Substitution,substitution,,,,,0.0,,,,,11,1202
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,event,4,68.0,68.0,,68,19.0,Arsenal,away,1899.0,Héctor Bellerín,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,12,1203
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,event,4,72.0,72.0,,72,19.0,Arsenal,away,186734.0,Dani Ceballos,,,card,Yellowcard,yellowcard,Argument,,,,0.0,,,,,13,1204
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,event,4,74.0,74.0,,74,19.0,Arsenal,away,539961.0,E. Nketiah,95334.0,Alexandre Lacazette,substitution,Substitution,substitution,,,,,0.0,,,,,14,1205
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,event,4,79.0,79.0,,79,8.0,Liverpool,home,197.0,James Milner ,32640.0,Naby Keïta,substitution,Substitution,substitution,,,,,0.0,,,,,15,1206
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,event,4,80.0,80.0,,80,8.0,Liverpool,home,159917.0,Diogo Jota ,1389.0,Sadio Mané ,substitution,Substitution,substitution,,,,,0.0,,,,,16,1207
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,event,4,88.0,88.0,,88,8.0,Liverpool,home,159917.0,Diogo Jota ,,,goal,Goal,goal,,4th Goal,,,0.0,,,,,17,1208
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,whistle,5,90.0,90.0,,,,,,,,,,,,,,,,,0.0,,full_time,2020-09-28 20:45:00+00:00,,18,1209
16924619,Liverpool vs Arsenal,2020-09-28 19:00:00+00:00,8,Liverpool,Arsenal,0,,,,,,,,,,3,1,event,4,91.0,90.0,1.0,90+1,8.0,Liverpool,home,52671.0,Takumi Minamino,1461.0,Roberto Firmino,substitution,Substitution,substitution,,,,,0.0,,,,,19,1210
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,pre_match,0,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,1,1211
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,period,2,0.0,0.0,,,,,,,,,,period,period,,,,1st_half,0.0,0.0,,,,,2,1212
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,event,4,4.0,4.0,,4,9.0,Manchester City,home,971.0,Riyad Mahrez,,,goal,Goal,goal,,1st Goal,,,0.0,,,,,3,1213
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,event,4,22.0,22.0,,22,42.0,Leicester City,away,62342.0,Youri Tielemans,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,4,1214
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,event,4,37.0,37.0,,37,42.0,Leicester City,away,1182.0,Jamie Vardy,,,penalty,Penalty,penalty,,2nd Goal,,,0.0,,,,,5,1215
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,period,2,45.0,45.0,,,,,,,,,,period,period,,,,2nd_half,,0.0,,,,,6,1216
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,whistle,5,45.0,45.0,,,,,,,,,,,,,,,,,0.0,,half_time,2020-09-27 16:15:00+00:00,,7,1217
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,event,4,47.0,47.0,,47,42.0,Leicester City,away,32574.0,Caglar Söyüncü,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,8,1218
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,event,4,51.0,51.0,,51,9.0,Manchester City,home,28912976.0,L. Delap,1408.0,Fernandinho,substitution,Substitution,substitution,,,,,0.0,,,,,9,1219
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,event,4,51.0,51.0,,51,42.0,Leicester City,away,1573.0,Daniel Amartey,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,10,1220
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,event,4,53.0,53.0,,53,42.0,Leicester City,away,1182.0,Jamie Vardy,62337.0,Timothy Castagne,goal,Goal,goal,,3rd Goal,,,0.0,,,,,11,1221
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,event,4,58.0,58.0,,58,42.0,Leicester City,away,1182.0,Jamie Vardy,,,penalty,Penalty,penalty,,4th Goal,,,0.0,,,,,12,1222
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,event,4,60.0,60.0,,60,9.0,Manchester City,home,1869.0,Nathan Aké,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,13,1223
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,event,4,64.0,64.0,,64,9.0,Manchester City,home,448389.0,Ferran Torres,336133.0,Phil Foden,substitution,Substitution,substitution,,,,,0.0,,,,,14,1224
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,event,4,69.0,69.0,,69,42.0,Leicester City,away,6838.0,James Maddison ,61654.0,Dennis Praet ,substitution,Substitution,substitution,,,,,0.0,,,,,15,1225
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,event,4,77.0,77.0,,77,42.0,Leicester City,away,6838.0,James Maddison ,4679.0,Nampalys Mendy,goal,Goal,goal,,5th Goal,,,0.0,,,,,16,1226
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,event,4,80.0,80.0,,80,42.0,Leicester City,away,1191.0,Juanjo González,612.0,Jonny Evans ,substitution,Substitution,substitution,,,,,0.0,,,,,17,1227
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,event,4,84.0,84.0,,84,9.0,Manchester City,home,1869.0,Nathan Aké,971.0,Riyad Mahrez,goal,Goal,goal,,6th Goal,,,0.0,,,,,18,1228
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,event,4,85.0,85.0,,85,42.0,Leicester City,away,1488.0,Kelechi Iheanacho,1182.0,Jamie Vardy,substitution,Substitution,substitution,,,,,0.0,,,,,19,1229
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,event,4,88.0,88.0,,88,42.0,Leicester City,away,62342.0,Youri Tielemans,,,penalty,Penalty,penalty,,7th Goal,,,0.0,,,,,20,1230
16924620,Manchester City vs Leicester City,2020-09-27 15:30:00+00:00,8,Manchester City,Leicester City,0,,,,,,,,,,2,5,whistle,5,90.0,90.0,,,,,,,,,,,,,,,,,0.0,,full_time,2020-09-27 17:15:00+00:00,,21,1231
16924621,Sheffield United vs Leeds United,2020-09-27 11:00:00+00:00,8,Sheffield United,Leeds United,1,Yorkshire rivalry,,,,,,,,,0,1,pre_match,0,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,1,1232
16924621,Sheffield United vs Leeds United,2020-09-27 11:00:00+00:00,8,Sheffield United,Leeds United,1,Yorkshire rivalry,,,,,,,,,0,1,period,2,0.0,0.0,,,,,,,,,,period,period,,,,1st_half,0.0,0.0,,,,,2,1233
16924621,Sheffield United vs Leeds United,2020-09-27 11:00:00+00:00,8,Sheffield United,Leeds United,1,Yorkshire rivalry,,,,,,,,,0,1,event,4,6.0,6.0,,6,71.0,Leeds United,away,3354.0,Kalvin Phillips,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,3,1234
16924621,Sheffield United vs Leeds United,2020-09-27 11:00:00+00:00,8,Sheffield United,Leeds United,1,Yorkshire rivalry,,,,,,,,,0,1,period,2,45.0,45.0,,,,,,,,,,period,period,,,,2nd_half,,0.0,,,,,4,1235
16924621,Sheffield United vs Leeds United,2020-09-27 11:00:00+00:00,8,Sheffield United,Leeds United,1,Yorkshire rivalry,,,,,,,,,0,1,whistle,5,45.0,45.0,,,,,,,,,,,,,,,,,0.0,,half_time,2020-09-27 11:45:00+00:00,,5,1236
16924621,Sheffield United vs Leeds United,2020-09-27 11:00:00+00:00,8,Sheffield United,Leeds United,1,Yorkshire rivalry,,,,,,,,,0,1,event,4,46.0,46.0,,46,71.0,Leeds United,away,793.0,Rodrigo,4527.0,Tyler Roberts,substitution,Substitution,substitution,,,,,0.0,,,,,6,1237
16924621,Sheffield United vs Leeds United,2020-09-27 11:00:00+00:00,8,Sheffield United,Leeds United,1,Yorkshire rivalry,,,,,,,,,0,1,event,4,58.0,58.0,,58,21.0,Sheffield United,home,3262.0,John Lundstram,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,7,1238
16924621,Sheffield United vs Leeds United,2020-09-27 11:00:00+00:00,8,Sheffield United,Leeds United,1,Yorkshire rivalry,,,,,,,,,0,1,event,4,64.0,64.0,,64,21.0,Sheffield United,home,2321.0,Oliver Norwood,3262.0,John Lundstram,substitution,Substitution,substitution,,,,,0.0,,,,,8,1239
16924621,Sheffield United vs Leeds United,2020-09-27 11:00:00+00:00,8,Sheffield United,Leeds United,1,Yorkshire rivalry,,,,,,,,,0,1,event,4,66.0,66.0,,66,71.0,Leeds United,away,2823510.0,Ian Poveda,6563.0,Hélder Costa,substitution,Substitution,substitution,,,,,0.0,,,,,9,1240
16924621,Sheffield United vs Leeds United,2020-09-27 11:00:00+00:00,8,Sheffield United,Leeds United,1,Yorkshire rivalry,,,,,,,,,0,1,event,4,67.0,67.0,,67,21.0,Sheffield United,home,3604.0,George Baldock,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,10,1241
16924621,Sheffield United vs Leeds United,2020-09-27 11:00:00+00:00,8,Sheffield United,Leeds United,1,Yorkshire rivalry,,,,,,,,,0,1,event,4,74.0,74.0,,74,21.0,Sheffield United,home,4746.0,Oliver McBurnie,2191.0,David McGoldrick,substitution,Substitution,substitution,,,,,0.0,,,,,11,1242
16924621,Sheffield United vs Leeds United,2020-09-27 11:00:00+00:00,8,Sheffield United,Leeds United,1,Yorkshire rivalry,,,,,,,,,0,1,event,4,74.0,74.0,,74,21.0,Sheffield United,home,1384.0,Billy Sharp,6286.0,Oliver Burke,substitution,Substitution,substitution,,,,,0.0,,,,,12,1243
16924621,Sheffield United vs Leeds United,2020-09-27 11:00:00+00:00,8,Sheffield United,Leeds United,1,Yorkshire rivalry,,,,,,,,,0,1,event,4,88.0,88.0,,88,71.0,Leeds United,away,1175.0,P. Bamford,262274.0,Jack Harrison,goal,Goal,goal,,1st Goal,,,0.0,,,,,13,1244
16924621,Sheffield United vs Leeds United,2020-09-27 11:00:00+00:00,8,Sheffield United,Leeds United,1,Yorkshire rivalry,,,,,,,,,0,1,whistle,5,90.0,90.0,,,,,,,,,,,,,,,,,0.0,,full_time,2020-09-27 12:45:00+00:00,,14,1245
16924621,Sheffield United vs Leeds United,2020-09-27 11:00:00+00:00,8,Sheffield United,Leeds United,1,Yorkshire rivalry,,,,,,,,,0,1,event,4,91.0,90.0,1.0,90+1,71.0,Leeds United,away,197870.0,Ezgjan Alioski,793.0,Rodrigo,substitution,Substitution,substitution,,,,,0.0,,,,,15,1246
16924622,Tottenham Hotspur vs Newcastle United,2020-09-27 13:00:00+00:00,8,Tottenham Hotspur,Newcastle United,0,,,,,,,,,,1,1,pre_match,0,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,1,1247
16924622,Tottenham Hotspur vs Newcastle United,2020-09-27 13:00:00+00:00,8,Tottenham Hotspur,Newcastle United,0,,,,,,,,,,1,1,period,2,0.0,0.0,,,,,,,,,,period,period,,,,1st_half,0.0,0.0,,,,,2,1248
16924622,Tottenham Hotspur vs Newcastle United,2020-09-27 13:00:00+00:00,8,Tottenham Hotspur,Newcastle United,0,,,,,,,,,,1,1,event,4,25.0,25.0,,25,6.0,Tottenham Hotspur,home,95998.0,Lucas Moura,997.0,Harry Kane,goal,Goal,goal,,1st Goal,,,0.0,,,,,3,1249
16924622,Tottenham Hotspur vs Newcastle United,2020-09-27 13:00:00+00:00,8,Tottenham Hotspur,Newcastle United,0,,,,,,,,,,1,1,event,4,43.0,43.0,,43,20.0,Newcastle United,away,819.0,J. Shelvey,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,4,1250
16924622,Tottenham Hotspur vs Newcastle United,2020-09-27 13:00:00+00:00,8,Tottenham Hotspur,Newcastle United,0,,,,,,,,,,1,1,period,2,45.0,45.0,,,,,,,,,,period,period,,,,2nd_half,,0.0,,,,,5,1251
16924622,Tottenham Hotspur vs Newcastle United,2020-09-27 13:00:00+00:00,8,Tottenham Hotspur,Newcastle United,0,,,,,,,,,,1,1,whistle,5,45.0,45.0,,,,,,,,,,,,,,,,,0.0,,half_time,2020-09-27 13:45:00+00:00,,6,1252
16924622,Tottenham Hotspur vs Newcastle United,2020-09-27 13:00:00+00:00,8,Tottenham Hotspur,Newcastle United,0,,,,,,,,,,1,1,event,4,46.0,46.0,,46,6.0,Tottenham Hotspur,home,25776.0,Steven Bergwijn ,4313.0,Heung-min Son,substitution,Substitution,substitution,,,,,0.0,,,,,7,1253
16924622,Tottenham Hotspur vs Newcastle United,2020-09-27 13:00:00+00:00,8,Tottenham Hotspur,Newcastle United,0,,,,,,,,,,1,1,event,4,53.0,53.0,,53,20.0,Newcastle United,away,33645.0,Joelinton,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,8,1254
16924622,Tottenham Hotspur vs Newcastle United,2020-09-27 13:00:00+00:00,8,Tottenham Hotspur,Newcastle United,0,,,,,,,,,,1,1,event,4,69.0,69.0,,69,20.0,Newcastle United,away,1494666.0,Jamal Lewis,1061.0,Matt Ritchie,substitution,Substitution,substitution,,,,,0.0,,,,,9,1255
16924622,Tottenham Hotspur vs Newcastle United,2020-09-27 13:00:00+00:00,8,Tottenham Hotspur,Newcastle United,0,,,,,,,,,,1,1,event,4,74.0,74.0,,74,20.0,Newcastle United,away,3071.0,Jacob Murphy,2361.0,Jeff Hendrick,substitution,Substitution,substitution,,,,,0.0,,,,,10,1256
16924622,Tottenham Hotspur vs Newcastle United,2020-09-27 13:00:00+00:00,8,Tottenham Hotspur,Newcastle United,0,,,,,,,,,,1,1,event,4,77.0,77.0,,77,6.0,Tottenham Hotspur,home,99148.0,Tanguy Ndombélé,97664.0,Giovani Lo Celso,substitution,Substitution,substitution,,,,,0.0,,,,,11,1257
16924622,Tottenham Hotspur vs Newcastle United,2020-09-27 13:00:00+00:00,8,Tottenham Hotspur,Newcastle United,0,,,,,,,,,,1,1,event,4,77.0,77.0,,77,20.0,Newcastle United,away,746.0,Andy Carroll,257663.0,M. Almirón,substitution,Substitution,substitution,,,,,0.0,,,,,12,1258
16924622,Tottenham Hotspur vs Newcastle United,2020-09-27 13:00:00+00:00,8,Tottenham Hotspur,Newcastle United,0,,,,,,,,,,1,1,event,4,79.0,79.0,,79,6.0,Tottenham Hotspur,home,941.0,Erik Lamela,95998.0,Lucas Moura,substitution,Substitution,substitution,,,,,0.0,,,,,13,1259
16924622,Tottenham Hotspur vs Newcastle United,2020-09-27 13:00:00+00:00,8,Tottenham Hotspur,Newcastle United,0,,,,,,,,,,1,1,event,4,82.0,82.0,,82,20.0,Newcastle United,away,1494666.0,Jamal Lewis,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,14,1260
16924622,Tottenham Hotspur vs Newcastle United,2020-09-27 13:00:00+00:00,8,Tottenham Hotspur,Newcastle United,0,,,,,,,,,,1,1,event,4,90.0,90.0,,90,20.0,Newcastle United,away,2954.0,Isaac Hayden,,,card,Yellowcard,yellowcard,Off the ball foul,,,,0.0,,,,,15,1261
16924622,Tottenham Hotspur vs Newcastle United,2020-09-27 13:00:00+00:00,8,Tottenham Hotspur,Newcastle United,0,,,,,,,,,,1,1,whistle,5,90.0,90.0,,,,,,,,,,,,,,,,,0.0,,full_time,2020-09-27 14:45:00+00:00,,16,1262
16924622,Tottenham Hotspur vs Newcastle United,2020-09-27 13:00:00+00:00,8,Tottenham Hotspur,Newcastle United,0,,,,,,,,,,1,1,event,4,96.0,90.0,6.0,90+6,6.0,Tottenham Hotspur,home,1711.0,Harry Winks,,,card,Yellowcard,yellowcard,Argument,,,,0.0,,,,,17,1263
16924622,Tottenham Hotspur vs Newcastle United,2020-09-27 13:00:00+00:00,8,Tottenham Hotspur,Newcastle United,0,,,,,,,,,,1,1,event,4,97.0,90.0,7.0,90+7,20.0,Newcastle United,away,1065.0,Callum Wilson,,,penalty,Penalty,penalty,,2nd Goal,,,0.0,,,,,18,1264
16924623,West Bromwich Albion vs Chelsea,2020-09-26 16:30:00+00:00,8,West Bromwich Albion,Chelsea,0,,,,,,,,,,3,3,pre_match,0,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,1,1265
16924623,West Bromwich Albion vs Chelsea,2020-09-26 16:30:00+00:00,8,West Bromwich Albion,Chelsea,0,,,,,,,,,,3,3,period,2,0.0,0.0,,,,,,,,,,period,period,,,,1st_half,0.0,0.0,,,,,2,1266
16924623,West Bromwich Albion vs Chelsea,2020-09-26 16:30:00+00:00,8,West Bromwich Albion,Chelsea,0,,,,,,,,,,3,3,event,4,4.0,4.0,,4,10.0,West Bromwich Albion,home,3530.0,Callum Robinson,160194.0,Matheus Pereira,goal,Goal,goal,,1st Goal,,,0.0,,,,,3,1267
16924623,West Bromwich Albion vs Chelsea,2020-09-26 16:30:00+00:00,8,West Bromwich Albion,Chelsea,0,,,,,,,,,,3,3,event,4,8.0,8.0,,8,18.0,Chelsea,away,1128.0,Marcos Alonso,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,4,1268
16924623,West Bromwich Albion vs Chelsea,2020-09-26 16:30:00+00:00,8,West Bromwich Albion,Chelsea,0,,,,,,,,,,3,3,event,4,25.0,25.0,,25,10.0,West Bromwich Albion,home,3530.0,Callum Robinson,,,goal,Goal,goal,,2nd Goal,,,0.0,,,,,5,1269
16924623,West Bromwich Albion vs Chelsea,2020-09-26 16:30:00+00:00,8,West Bromwich Albion,Chelsea,0,,,,,,,,,,3,3,event,4,27.0,27.0,,27,10.0,West Bromwich Albion,home,897.0,Kyle Bartley,4507.0,Darnell Furlong,goal,Goal,goal,,3rd Goal,,,0.0,,,,,6,1270
16924623,West Bromwich Albion vs Chelsea,2020-09-26 16:30:00+00:00,8,West Bromwich Albion,Chelsea,0,,,,,,,,,,3,3,event,4,27.0,27.0,,27,18.0,Chelsea,away,581220.0,Reece James ,,,card,Yellowcard,yellowcard,Foul,,,,0.0,,,,,7,1271
16924623,West Bromwich Albion vs Chelsea,2020-09-26 16:30:00+00:00,8,West Bromwich Albion,Chelsea,0,,,,,,,,,,3,3,period,2,45.0,45.0,,,,,,,,,,period,period,,,,2nd_half,,0.0,,,,,8,1272
16924623,West Bromwich Albion vs Chelsea,2020-09-26 16:30:00+00:00,8,West Bromwich Albion,Chelsea,0,,,,,,,,,,3,3,whistle,5,45.0,45.0,,,,,,,,,,,,,,,,,0.0,,half_time,2020-09-26 17:15:00+00:00,,9,1273
16924623,West Bromwich Albion vs Chelsea,2020-09-26 16:30:00+00:00,8,West Bromwich Albion,Chelsea,0,,,,,,,,,,3,3,event,4,46.0,46.0,,46,18.0,Chelsea,away,2875858.0,Callum Hudson-Odoi,73147.0,Mateo Kovacic,substitution,Substitution,substitution,,,,,0.0,,,,,10,1274
16924623,West Bromwich Albion vs Chelsea,2020-09-26 16:30:00+00:00,8,West Bromwich Albion,Chelsea,0,,,,,,,,,,3,3,event,4,46.0,46.0,,46,18.0,Chelsea,away,1330.0,César Azpilicueta,1128.0,Marcos Alonso,substitution,Substitution,substitution,,,,,0.0,,,,,11,1275
16924623,West Bromwich Albion vs Chelsea,2020-09-26 16:30:00+00:00,8,West Bromwich Albion,Chelsea,0,,,,,,,,,,3,3,event,4,55.0,55.0,,55,18.0,Chelsea,away,537121.0,Mason Mount,1330.0,César Azpilicueta,goal,Goal,goal,,4th Goal,,,0.0,,,,,12,1276
16924623,West Bromwich Albion vs Chelsea,2020-09-26 16:30:00+00:00,8,West Bromwich Albion,Chelsea,0,,,,,,,,,,3,3,event,4,66.0,66.0,,66,10.0,West Bromwich Albion,home,1076.0,H. Robson-Kanu,3530.0,Callum Robinson,substitution,Substitution,substitution,,,,,0.0,,,,,13,1277
